datetime,open,high,low,close,volume
18-09-2017 00:00,3730,3731,3678.22,3690,4.181883
18-09-2017 00:15,3700,3729.97,3678,3715.02,3.48273
18-09-2017 00:30,3716.01,3748.21,3700,3720,8.190944
18-09-2017 00:45,3720,3730.68,3700,3730.68,1.961792
18-09-2017 01:00,3740,3740,3720,3721.02,4.256835
18-09-2017 01:15,3720,3730,3710,3720,1.976845
18-09-2017 01:30,3700.13,3720,3700.13,3719.99,4.32639
18-09-2017 01:45,3719.98,3738,3710.46,3738,6.303691
18-09-2017 02:00,3713,3738,3680.22,3720,3.461771
18-09-2017 02:15,3700,3733.99,3680,3690,2.260788
18-09-2017 02:30,3690,3729.75,3680,3720,4.572601
18-09-2017 02:45,3685.02,3719.99,3679.15,3698.08,4.146197
18-09-2017 03:00,3716.99,3730,3683.06,3683.21,8.207794
18-09-2017 03:15,3683.21,3720,3683.21,3720,2.170223
18-09-2017 03:30,3696.38,3715,3696.38,3701.01,6.026695
18-09-2017 03:45,3719.4,3720,3700,3700,6.705246
18-09-2017 04:00,3700,3730,3696.37,3719,10.549192
18-09-2017 04:15,3711,3739,3711,3720,8.402858
18-09-2017 04:30,3710,3739,3683.22,3710,8.090214
18-09-2017 04:45,3718.99,3730,3683.56,3725,5.804674
18-09-2017 05:00,3725,3729.99,3684.73,3684.79,6.013486
18-09-2017 05:15,3710,3724.99,3684.79,3699.99,1.504614
18-09-2017 05:30,3690,3715.99,3690,3715.79,2.362291
18-09-2017 05:45,3713.99,3714,3693.27,3713.33,3.503424
18-09-2017 06:00,3712.44,3732,3702.22,3720.42,7.508549
18-09-2017 06:15,3731.91,3741,3731,3731.01,4.837319
18-09-2017 06:30,3731.03,3748.2,3731,3739.61,8.592296
18-09-2017 06:45,3731.01,3748.21,3731.01,3748.21,11.136317
18-09-2017 07:00,3748.21,3748.21,3730.25,3739.04,7.369301
18-09-2017 07:15,3730.25,3747.57,3730.25,3740,3.594787
18-09-2017 07:30,3740,3822.84,3730.29,3751.03,9.724745
18-09-2017 07:45,3770,3819.97,3755.11,3780,9.367562
18-09-2017 08:00,3770.02,3835.27,3770,3835.27,15.982723
18-09-2017 08:15,3840,3845.78,3820.01,3845.78,6.890816
18-09-2017 08:30,3845.78,3850,3830,3830,11.625735
18-09-2017 08:45,3830,3834.5,3819,3819.24,12.256688
18-09-2017 09:00,3819.24,3845,3819.23,3845,6.311916
18-09-2017 09:15,3834.5,3845.41,3758.01,3830,8.699209
18-09-2017 09:30,3830,3839.98,3766.02,3811.02,6.44038
18-09-2017 09:45,3839.97,3839.97,3769.06,3774,8.803154
18-09-2017 10:00,3790,3795.27,3769.06,3779.98,5.739129
18-09-2017 10:15,3779.98,3793.99,3769.06,3769.06,16.212454
18-09-2017 10:30,3769.07,3790,3760,3789.36,12.414265
18-09-2017 10:45,3775.01,3824.97,3775.01,3820,6.799315
18-09-2017 11:00,3808.06,3846,3808.06,3840,10.563174
18-09-2017 11:15,3840,3875,3822.01,3850.02,19.393054
18-09-2017 11:30,3850.04,3859.97,3811.23,3847,13.981228
18-09-2017 11:45,3847,3848.95,3810,3829.95,6.837718
18-09-2017 12:00,3845,3900,3844.99,3899.96,15.425566
18-09-2017 12:15,3890,3950.03,3851.12,3950.01,15.112985
18-09-2017 12:30,3950.01,3987.98,3922.02,3950,16.437797
18-09-2017 12:45,3950,4000,3930,3950,20.116994
18-09-2017 13:00,3950.1,4000,3950,3999.99,39.087255
18-09-2017 13:15,3994.06,4000,3930.1,3950.32,14.320245
18-09-2017 13:30,3976.58,3976.58,3927.01,3932,8.410809
18-09-2017 13:45,3950.07,3964.89,3938.01,3945.03,5.153738
18-09-2017 14:00,3945.04,3976.57,3926.35,3965.58,18.118455
18-09-2017 14:15,3950.01,3967.99,3934,3950.32,4.245374
18-09-2017 14:30,3951,3968,3930.11,3954.51,16.306066
18-09-2017 14:45,3950,3964.99,3942.3,3942.31,10.699445
18-09-2017 15:00,3930.11,3964.99,3890,3905.01,8.985922
18-09-2017 15:15,3905.53,3943.99,3905.51,3906,6.56153
18-09-2017 15:30,3940,3940,3890.01,3890.01,12.170835
18-09-2017 15:45,3891.01,3895,3850,3850,9.659584
18-09-2017 16:00,3850,3899.99,3848.33,3894.99,6.440332
18-09-2017 16:15,3894.99,3931.23,3890,3931.23,12.233932
18-09-2017 16:30,3928,3965,3911.58,3954.99,8.948484
18-09-2017 16:45,3954.98,3963.94,3929.34,3963.93,6.089332
18-09-2017 17:00,3965,3965,3946.01,3946.04,8.374996
18-09-2017 17:15,3969.99,3970,3929.33,3929.33,7.880081
18-09-2017 17:30,3932.98,4010,3890,4010,24.644901
18-09-2017 17:45,4001.01,4018.81,3951,4018.81,13.510189
18-09-2017 18:00,4003.51,4055,4003.51,4013.2,16.511864
18-09-2017 18:15,4013.3,4074.35,4013.3,4040.01,31.812531
18-09-2017 18:30,4050,4080,4040.08,4063.8,7.718742
18-09-2017 18:45,4074.34,4123.2,4074.33,4119.5,16.979916
18-09-2017 19:00,4095.07,4100,4077,4085,9.000191
18-09-2017 19:15,4081,4100,4075,4090,18.602915
18-09-2017 19:30,4097.98,4097.98,4070,4087.81,16.958645
18-09-2017 19:45,4087.81,4097.99,4087.8,4094.99,31.741109
18-09-2017 20:00,4087.8,4091.99,4046.07,4046.15,12.290891
18-09-2017 20:15,4046.24,4062.82,3988.01,3988.01,26.278688
18-09-2017 20:30,3988.01,3988.01,3942.01,3980.79,27.383269
18-09-2017 20:45,3980.79,4010,3975.57,4010,14.285936
18-09-2017 21:00,4010,4069.99,4010,4050.01,6.895122
18-09-2017 21:15,4068.88,4068.88,4021.01,4030.33,17.361382
18-09-2017 21:30,4048.99,4048.99,3970,3999.94,10.536876
18-09-2017 21:45,3999.94,3999.94,3963.02,3994.87,7.452949
18-09-2017 22:00,3967.84,3978.99,3962.21,3978.98,8.412837
18-09-2017 22:15,3978.98,3978.98,3962.01,3969.52,12.994374
18-09-2017 22:30,3976.99,3980,3942,3970,5.620312
18-09-2017 22:45,3968,3978.79,3928.33,3960,6.355478
18-09-2017 23:00,3960.01,3968.8,3935.02,3942.02,6.424435
18-09-2017 23:15,3945,3969.87,3945,3951.3,7.915348
18-09-2017 23:30,3951.31,3988,3951.31,3988,7.113985
18-09-2017 23:45,3988,3988,3969.98,3971.01,6.77109
19-09-2017 00:00,3971.01,3993,3968.02,3993,9.507897
19-09-2017 00:15,3993,3999,3980.93,3980.99,0.62235
19-09-2017 00:30,3980.99,4039.98,3961.05,3963.16,11.280447
19-09-2017 00:45,3999.99,4004.93,3960,3965,3.330385
19-09-2017 01:00,3960,3989.99,3942.05,3970,2.89523
19-09-2017 01:15,3942,3985,3941.05,3969.48,6.26022
19-09-2017 01:30,3969.5,3984.99,3969.01,3969.04,6.400746
19-09-2017 01:45,3969.04,3980,3969.01,3969.01,5.210837
19-09-2017 02:00,3970,3980,3951,3951.5,2.07889
19-09-2017 02:15,3951.5,3951.5,3951.5,3951.5,0
19-09-2017 02:30,3984.99,3984.99,3970,3977.51,1.241535
19-09-2017 02:45,3983.77,4028.28,3977.68,4028.28,8.147569
19-09-2017 03:00,4025.4,4040,4012.66,4040,11.649639
19-09-2017 03:15,4030.78,4053.59,4030.01,4047.53,10.595012
19-09-2017 03:30,4053.6,4079.97,4040,4062.27,11.782591
19-09-2017 03:45,4062.27,4085,4058.29,4070.04,11.993254
19-09-2017 04:00,4070,4070,4030.06,4050,12.972677
19-09-2017 04:15,4035,4057.99,4030.09,4030.1,3.896506
19-09-2017 04:30,4043.49,4060,4010.01,4043.88,13.521399
19-09-2017 04:45,4041.72,4043.88,4022.59,4022.7,6.396275
19-09-2017 05:00,4030.63,4050,4022.58,4022.58,4.130796
19-09-2017 05:15,4031.29,4069.79,4022.58,4035.01,6.790919
19-09-2017 05:30,4060,4068.64,4036.6,4050,5.918919
19-09-2017 05:45,4050,4079.86,4049.99,4072.17,7.663585
19-09-2017 06:00,4072.17,4089.97,4040,4049.99,14.755284
19-09-2017 06:15,4040.75,4049.99,3985.05,3985.05,12.753206
19-09-2017 06:30,3985.05,4019.87,3985.03,3990.05,15.93566
19-09-2017 06:45,3990.11,4012,3962,3962,10.094271
19-09-2017 07:00,3960,3970,3938,3970,20.109861
19-09-2017 07:15,3979.98,3980.01,3942,3969.11,7.003713
19-09-2017 07:30,3974.56,3990,3930.12,3970,8.804284
19-09-2017 07:45,3951.01,3970,3929,3942.51,10.0745
19-09-2017 08:00,3942.01,3970,3901,3950,10.020571
19-09-2017 08:15,3931.68,3970,3927.79,3961,9.849281
19-09-2017 08:30,3960,3970,3950,3970,5.88782
19-09-2017 08:45,3970.06,3979.9,3950.01,3965.39,5.69751
19-09-2017 09:00,3965.4,3970,3950,3950.01,8.970384
19-09-2017 09:15,3956.85,3982.58,3951.03,3971.02,10.104902
19-09-2017 09:30,3972,3980,3970.39,3980,9.45596
19-09-2017 09:45,3972.39,3981.19,3972.39,3972.78,7.403894
19-09-2017 10:00,3972.78,3973.17,3929,3969.99,11.099296
19-09-2017 10:15,3960.01,3965,3915.52,3915.52,23.074126
19-09-2017 10:30,3910,3930,3900,3920,12.195227
19-09-2017 10:45,3900.01,3930,3850,3850,13.732568
19-09-2017 11:00,3850,3878.99,3832.01,3859.01,11.891293
19-09-2017 11:15,3859.01,3860,3830.91,3860,13.810669
19-09-2017 11:30,3860,3910,3848.07,3910,26.085445
19-09-2017 11:45,3890.03,3939.99,3890.03,3930,4.405785
19-09-2017 12:00,3939.99,3980,3910.08,3942.05,7.162621
19-09-2017 12:15,3942.05,3979.8,3930,3964.92,4.433544
19-09-2017 12:30,3960,3960,3913.55,3920,6.104392
19-09-2017 12:45,3919,3939.85,3913.46,3916.4,4.699488
19-09-2017 13:00,3916.4,3939.85,3914.46,3914.46,20.755092
19-09-2017 13:15,3917.27,3936.28,3872.83,3936.28,5.47233
19-09-2017 13:30,3880.06,3931.98,3873,3915.11,3.077763
19-09-2017 13:45,3932,3942.3,3932,3942.3,2.558599
19-09-2017 14:00,3950,3970,3920.01,3925,7.568859
19-09-2017 14:15,3932,3979.99,3932,3932.02,5.392809
19-09-2017 14:30,3932.02,3959.99,3921.01,3935.01,7.251748
19-09-2017 14:45,3936.01,3978.98,3936,3942,9.529915
19-09-2017 15:00,3942,3974.74,3923.04,3973.99,5.477986
19-09-2017 15:15,3974,3982.23,3940.2,3940.2,5.266505
19-09-2017 15:30,3940.2,3976.57,3940.2,3950,7.392391
19-09-2017 15:45,3940.34,3960,3923.16,3925,12.530616
19-09-2017 16:00,3940,3946.01,3923.15,3942.01,6.176212
19-09-2017 16:15,3950,4000,3942.12,4000,13.694618
19-09-2017 16:30,3990.13,4032.02,3990.13,4029.92,13.029927
19-09-2017 16:45,4015,4029.95,4009,4020,8.235785
19-09-2017 17:00,4000,4010,3976.58,3990,13.87449
19-09-2017 17:15,3976.59,3998.99,3969,3969.01,4.389892
19-09-2017 17:30,3969.32,3999.9,3960,3975.01,8.448383
19-09-2017 17:45,3975.01,4010,3975.01,4010,9.805611
19-09-2017 18:00,4000.1,4019.96,4000.1,4000.21,8.034125
19-09-2017 18:15,4000.22,4018.23,4000.22,4016.26,10.419179
19-09-2017 18:30,4016.48,4029.99,3985.01,3985.01,18.169351
19-09-2017 18:45,3985.01,3990,3960,3972,10.750144
19-09-2017 19:00,3972,4010,3964,3975,10.174853
19-09-2017 19:15,3980,3989.99,3930,3930,16.395283
19-09-2017 19:30,3930,3959.99,3901.02,3958.99,18.809292
19-09-2017 19:45,3925.01,3970.02,3925.01,3970.02,7.705014
19-09-2017 20:00,3970.02,3979,3950.01,3953.13,11.821589
19-09-2017 20:15,3950,3964.49,3933,3946.37,10.829418
19-09-2017 20:30,3933,3949.99,3923,3949.79,8.773484
19-09-2017 20:45,3949.79,3950,3924.01,3926.02,6.936042
19-09-2017 21:00,3949.99,3949.99,3926.01,3930.01,5.407757
19-09-2017 21:15,3949.97,3967,3930.01,3965.01,8.714747
19-09-2017 21:30,3970,3979,3952.87,3965.63,7.394692
19-09-2017 21:45,3967.82,3979,3959.03,3960.1,4.490247
19-09-2017 22:00,3960.1,3990,3960.1,3968,8.115383
19-09-2017 22:15,3962.01,3989.87,3960.02,3961.9,6.171485
19-09-2017 22:30,3960.02,3989.99,3960.02,3961.31,4.179957
19-09-2017 22:45,3961.07,3998.99,3961.07,3998.98,6.483478
19-09-2017 23:00,3988.13,4014.56,3980,3980.15,10.709516
19-09-2017 23:15,3980,3980,3960.01,3960.01,10.611486
19-09-2017 23:30,3960.01,3990,3959.03,3959.03,3.943585
19-09-2017 23:45,3959.03,3998.15,3959.03,3990,4.964642
20-09-2017 00:00,3990,3999.15,3965.01,3965.06,5.448754
20-09-2017 00:15,3965.06,3979.92,3930.23,3960,5.649708
20-09-2017 00:30,3940.01,3970,3930.22,3930.22,14.004436
20-09-2017 00:45,3930.05,3947.32,3901,3927.89,15.791837
20-09-2017 01:00,3927.89,3927.89,3871.99,3910,9.137145
20-09-2017 01:15,3911,3924.9,3890,3890.01,5.383825
20-09-2017 01:30,3890.02,3913.99,3837.02,3859.96,26.021254
20-09-2017 01:45,3837.02,3889.99,3830.91,3889.99,19.582525
20-09-2017 02:00,3885.1,3889.99,3840,3869.8,9.965749
20-09-2017 02:15,3842.03,3869.8,3842.01,3842.04,7.212672
20-09-2017 02:30,3869.58,3889.8,3840,3889.8,5.375366
20-09-2017 02:45,3889.81,3910,3877.76,3905,4.346525
20-09-2017 03:00,3909,3909,3838,3839.01,9.005792
20-09-2017 03:15,3872,3903.97,3840.05,3848.01,7.07327
20-09-2017 03:30,3870.3,3899.89,3830.93,3878.97,5.789231
20-09-2017 03:45,3878.89,3905,3835.03,3873,8.665278
20-09-2017 04:00,3902.45,3905.95,3869.81,3886.77,7.630033
20-09-2017 04:15,3886.77,3898.03,3882.7,3882.71,7.040719
20-09-2017 04:30,3882.7,3920,3882.7,3886,5.408945
20-09-2017 04:45,3884.01,3919.7,3884.01,3915.89,6.592951
20-09-2017 05:00,3915.89,3915.89,3915.89,3915.89,0.031951
20-09-2017 05:15,3910,3919.99,3885,3910.04,8.041824
20-09-2017 05:30,3910.04,3918.99,3882.71,3900,6.05983
20-09-2017 05:45,3883.01,3915.97,3883.01,3900.49,4.440563
20-09-2017 06:00,3900,3923.26,3886,3890.02,8.524685
20-09-2017 06:15,3890.02,3923.13,3871.8,3875,5.269101
20-09-2017 06:30,3887.5,3900,3871.79,3876.05,9.087514
20-09-2017 06:45,3883.03,3890,3876.05,3880.01,5.210929
20-09-2017 07:00,3880.01,3919.97,3879.11,3890.13,6.521039
20-09-2017 07:15,3890.13,3890.13,3850.5,3850.5,7.978605
20-09-2017 07:30,3850.5,3870,3843,3870,7.850243
20-09-2017 07:45,3877.35,3898.87,3874.67,3888.65,14.240428
20-09-2017 08:00,3898.84,3908.98,3875.38,3875.38,3.372946
20-09-2017 08:15,3880,3908.99,3875.38,3875.38,4.256565
20-09-2017 08:30,3876.01,3904.87,3875.38,3875.38,5.282884
20-09-2017 08:45,3890.27,3900,3875.38,3877.02,9.588922
20-09-2017 09:00,3890,3900,3875.38,3876.38,6.036504
20-09-2017 09:15,3875.38,3899.3,3875.38,3875.93,6.600621
20-09-2017 09:30,3875.91,3875.91,3870,3870,0.831471
20-09-2017 09:45,3851.03,3864.92,3823,3830.91,12.759346
20-09-2017 10:00,3823.01,3850,3823.01,3840,5.6802
20-09-2017 10:15,3849.99,3849.99,3832.03,3849.98,4.935246
20-09-2017 10:30,3849.98,3850,3822.01,3825,9.037108
20-09-2017 10:45,3840,3849.99,3820.95,3820.95,5.695175
20-09-2017 11:00,3820.95,3860.02,3820,3860.02,7.736257
20-09-2017 11:15,3861.32,3880,3845.01,3851,16.519323
20-09-2017 11:30,3851,3880,3850,3870.1,9.591849
20-09-2017 11:45,3870.01,3899.37,3870.01,3899.37,5.958205
20-09-2017 12:00,3900,3940,3880.09,3938,15.657351
20-09-2017 12:15,3939.99,3950,3908.51,3950,11.367366
20-09-2017 12:30,3950,3970,3920.04,3968,19.278744
20-09-2017 12:45,3968,3988.83,3910.71,3949.5,14.031957
20-09-2017 13:00,3949.47,3979.91,3910.85,3979.9,4.334504
20-09-2017 13:15,3979.7,3979.7,3913.51,3913.89,4.460586
20-09-2017 13:30,3913.91,3979.99,3913.91,3921.22,11.818247
20-09-2017 13:45,3977.31,3977.31,3920,3920.05,5.736695
20-09-2017 14:00,3920.05,3976.3,3920.05,3928.16,7.958068
20-09-2017 14:15,3944.87,3944.87,3928.2,3944.8,2.297733
20-09-2017 14:30,3928.25,3947.89,3928.25,3928.35,14.3585
20-09-2017 14:45,3940.84,3953.62,3928.46,3953.62,9.036497
20-09-2017 15:00,3953.62,3976.17,3931.1,3954.1,2.01284
20-09-2017 15:15,3931.1,3931.11,3920.21,3927.86,3.193781
20-09-2017 15:30,3920.21,3927.86,3920.21,3927.85,6.326924
20-09-2017 15:45,3927.85,3927.86,3859.31,3885.38,11.650009
20-09-2017 16:00,3910,3930,3885.57,3915.44,3.222454
20-09-2017 16:15,3915.44,3928.64,3912.09,3928.35,4.948042
20-09-2017 16:30,3928.35,3928.35,3900,3903.57,13.094981
20-09-2017 16:45,3910,3928.36,3885.24,3928.36,6.388125
20-09-2017 17:00,3922.74,3927.85,3913.01,3927.83,4.452526
20-09-2017 17:15,3927.83,3927.84,3913.01,3927.77,1.734076
20-09-2017 17:30,3927.77,3927.77,3912.08,3920,2.018911
20-09-2017 17:45,3924.76,3954.17,3912.1,3954.17,7.581905
20-09-2017 18:00,3954.16,3954.17,3937.43,3947.98,5.468726
20-09-2017 18:15,3947.55,3947.55,3912.14,3912.16,3.337053
20-09-2017 18:30,3929.23,3950,3915.02,3924.02,3.099593
20-09-2017 18:45,3923.99,3940,3920.04,3939.96,3.250989
20-09-2017 19:00,3939.95,3939.95,3920.28,3938.92,6.110589
20-09-2017 19:15,3925,3992.02,3925,3992.02,14.499763
20-09-2017 19:30,3992.02,4040,3992.01,4032.93,21.0283
20-09-2017 19:45,4032.93,4046.08,4031.93,4046.06,8.814454
20-09-2017 20:00,4030,4040,3998.05,4020,4.758756
20-09-2017 20:15,4021.04,4021.05,4000.1,4012.98,29.575212
20-09-2017 20:30,4012.98,4013.59,4001.13,4012.98,2.066819
20-09-2017 20:45,4012.98,4015.53,4001.01,4015.53,7.999224
20-09-2017 21:00,4018.34,4018.34,4001.01,4013.86,3.003586
20-09-2017 21:15,4001.01,4013.87,3983.1,4005,5.318878
20-09-2017 21:30,3997.5,4017.97,3995,4017.97,6.718879
20-09-2017 21:45,4017.97,4018,3995.23,4017.98,3.410853
20-09-2017 22:00,4017.98,4018.34,4002.34,4002.34,0.578757
20-09-2017 22:15,4018.34,4029.95,4002.48,4016.98,9.070228
20-09-2017 22:30,4027.74,4039.99,4016.97,4039.99,5.237199
20-09-2017 22:45,4016.97,4039.99,4016.97,4020,0.997345
20-09-2017 23:00,4020,4020.54,4010,4020.5,2.258501
20-09-2017 23:15,4018.3,4020.54,3997.01,4008.49,8.178793
20-09-2017 23:30,4008.51,4009.99,3987,4000,4.547047
20-09-2017 23:45,4005.45,4005.45,3985,4000,8.089417
21-09-2017 00:00,3999.87,4010,3985.01,4010,9.35742
21-09-2017 00:15,4016.37,4020.01,3993.01,4015.99,16.190119
21-09-2017 00:30,4015.99,4016,3993.01,4016,2.346081
21-09-2017 00:45,4015,4015.97,4000,4015.96,1.653845
21-09-2017 01:00,4015.96,4015.96,3966.94,3966.94,15.651828
21-09-2017 01:15,3966.91,3989.95,3962.76,3962.93,10.935343
21-09-2017 01:30,3962.93,3989.89,3960,3989.5,4.978632
21-09-2017 01:45,3989.5,3989.98,3960.09,3973,2.28717
21-09-2017 02:00,3973,3975.95,3973,3975.95,1.574575
21-09-2017 02:15,3975.95,4000,3969.89,3988.32,15.374609
21-09-2017 02:30,3980.11,3988.32,3960.08,3987.27,6.521579
21-09-2017 02:45,3970,3986.49,3960.08,3960.08,5.63118
21-09-2017 03:00,3962.18,3975.94,3960.08,3974.81,1.858108
21-09-2017 03:15,3974.81,3975,3960,3960,2.314837
21-09-2017 03:30,3960.37,3988.32,3936.16,3974.95,5.950914
21-09-2017 03:45,3979.78,3979.78,3940,3979.78,4.46635
21-09-2017 04:00,3979.78,3979.78,3940,3950.3,5.079864
21-09-2017 04:15,3950.74,3968.58,3950.74,3968.58,2.107952
21-09-2017 04:30,3968.58,3970,3950.01,3970,0.674149
21-09-2017 04:45,3954,3990,3921.06,3921.06,12.634997
21-09-2017 05:00,3929.69,3929.69,3860.09,3897.78,42.134618
21-09-2017 05:15,3897.78,3900,3865.69,3900,7.765564
21-09-2017 05:30,3889.99,3905.54,3882.72,3882.72,7.147764
21-09-2017 05:45,3886.1,3910,3882.88,3904.8,3.653051
21-09-2017 06:00,3884.05,3904.76,3868.74,3868.74,9.274715
21-09-2017 06:15,3867.73,3867.73,3816.63,3830,57.973092
21-09-2017 06:30,3840,3852.39,3819.01,3819.04,5.260273
21-09-2017 06:45,3839.86,3867.73,3839.86,3857.72,3.310407
21-09-2017 07:00,3857.73,3860,3830.18,3830.18,8.327142
21-09-2017 07:15,3830.18,3859.99,3830.05,3835.67,8.961691
21-09-2017 07:30,3859.97,3884.44,3858,3884.44,4.799486
21-09-2017 07:45,3884.44,3884.45,3866,3878.83,11.181412
21-09-2017 08:00,3878.83,3878.83,3866.01,3867.74,5.521373
21-09-2017 08:15,3867.74,3879.1,3866,3868,3.418591
21-09-2017 08:30,3868,3879.1,3868,3879.1,7.46275
21-09-2017 08:45,3868.01,3879.1,3839.77,3868.84,12.080396
21-09-2017 09:00,3868.84,3868.84,3842,3842,5.583982
21-09-2017 09:15,3852.7,3852.7,3820,3827.66,13.433748
21-09-2017 09:30,3820.02,3827.66,3800,3819.99,14.316072
21-09-2017 09:45,3820,3852.7,3813.87,3850,5.772014
21-09-2017 10:00,3852.7,3860,3824.35,3856.31,11.786863
21-09-2017 10:15,3856.31,3856.31,3825,3852.71,4.295979
21-09-2017 10:30,3852.71,3879,3851,3864.91,5.055644
21-09-2017 10:45,3860,3878.8,3828,3828,7.307185
21-09-2017 11:00,3830,3877.99,3830,3877.98,1.911184
21-09-2017 11:15,3877.98,3879.24,3851.87,3870,4.152287
21-09-2017 11:30,3851.87,3899,3851.87,3880,8.859564
21-09-2017 11:45,3888,3897.5,3870,3880.75,6.93168
21-09-2017 12:00,3880.75,3880.76,3865.01,3870,2.010007
21-09-2017 12:15,3878,3878,3852.01,3864.99,3.949487
21-09-2017 12:30,3864.99,3876,3853.01,3853.01,6.646907
21-09-2017 12:45,3853.56,3873.99,3853.56,3870,5.308842
21-09-2017 13:00,3866,3903.28,3856,3890,12.847485
21-09-2017 13:15,3900,3900,3856.76,3885.23,8.632157
21-09-2017 13:30,3885.23,3899.99,3885.23,3899.98,5.460659
21-09-2017 13:45,3899.96,3900,3885.99,3885.99,2.387116
21-09-2017 14:00,3899.99,3900,3898,3898,1.291537
21-09-2017 14:15,3897.6,3897.6,3853.6,3871.99,8.662446
21-09-2017 14:30,3871.99,3877.76,3857.07,3877.59,3.255398
21-09-2017 14:45,3877.59,3877.59,3840,3848.64,6.444326
21-09-2017 15:00,3844,3850,3835.88,3848.71,6.095913
21-09-2017 15:15,3840,3876.51,3836.16,3860,3.526742
21-09-2017 15:30,3850,3870,3836.39,3855.02,1.51038
21-09-2017 15:45,3870,3877.73,3850,3870,5.039591
21-09-2017 16:00,3877.75,3904.81,3871.66,3904.79,4.209307
21-09-2017 16:15,3873.46,3904.68,3871.48,3871.48,0.779705
21-09-2017 16:30,3904.68,3904.68,3871.47,3871.52,4.082552
21-09-2017 16:45,3881.77,3900,3871.51,3886.76,4.945417
21-09-2017 17:00,3871.52,3881.77,3860,3867.84,6.590992
21-09-2017 17:15,3867.84,3867.84,3850,3864.95,5.176308
21-09-2017 17:30,3862.99,3863,3840,3840,3.854891
21-09-2017 17:45,3836.33,3849.62,3836.33,3849.61,5.099266
21-09-2017 18:00,3841,3849.61,3840.01,3849.61,9.547584
21-09-2017 18:15,3849.61,3865,3849.61,3858.08,4.967578
21-09-2017 18:30,3863,3864.99,3840.24,3864.99,5.270671
21-09-2017 18:45,3864.99,3879.99,3856.31,3879.79,3.868982
21-09-2017 19:00,3866.01,3879.99,3856.31,3870.73,10.757242
21-09-2017 19:15,3870.73,3870.74,3847.3,3856.67,6.853275
21-09-2017 19:30,3859.53,3870.74,3855.2,3869.74,4.365355
21-09-2017 19:45,3860,3869.74,3855.21,3869.74,0.498657
21-09-2017 20:00,3869.38,3869.74,3830,3830,20.493749
21-09-2017 20:15,3824.35,3839.74,3780,3782.55,35.054698
21-09-2017 20:30,3782.55,3801.46,3774,3780.01,23.333607
21-09-2017 20:45,3782.77,3782.77,3684.27,3725,65.580636
21-09-2017 21:00,3708,3710.63,3671,3695.61,20.553384
21-09-2017 21:15,3695.61,3727.44,3668.6,3727.44,54.520711
21-09-2017 21:30,3730,3747.48,3658.32,3658.32,15.147789
21-09-2017 21:45,3658.32,3698.38,3650.2,3660,9.511843
21-09-2017 22:00,3650.07,3652.31,3633.83,3652.31,19.229074
21-09-2017 22:15,3660,3683.36,3653.94,3670,13.375285
21-09-2017 22:30,3670,3731.35,3668.66,3668.67,12.939621
21-09-2017 22:45,3668.92,3720,3668.9,3700,6.509589
21-09-2017 23:00,3680,3700.28,3654.07,3654.07,2.844186
21-09-2017 23:15,3654.09,3665.01,3653.95,3663.82,7.620462
21-09-2017 23:30,3653.99,3661.99,3653.94,3653.94,4.63718
21-09-2017 23:45,3653.94,3709.98,3653.94,3674.69,20.736387
22-09-2017 00:00,3674.69,3685,3663.04,3663.04,3.186311
22-09-2017 00:15,3663.04,3678.49,3653.97,3673.65,9.679798
22-09-2017 00:30,3673.65,3673.65,3601,3623.11,24.046511
22-09-2017 00:45,3621,3623.11,3595,3605.79,17.054896
22-09-2017 01:00,3605.79,3623.11,3592.62,3604.79,25.279125
22-09-2017 01:15,3610,3641.88,3604.8,3605.03,13.737433
22-09-2017 01:30,3605.03,3619.66,3567,3575.35,20.377291
22-09-2017 01:45,3589.97,3609.99,3572.85,3595.47,14.412118
22-09-2017 02:00,3590,3643.34,3585.01,3639.99,19.479668
22-09-2017 02:15,3637,3660,3601.02,3630,8.395421
22-09-2017 02:30,3641,3655.16,3616.78,3655.16,9.926096
22-09-2017 02:45,3655.16,3678.26,3655.16,3672.65,25.672569
22-09-2017 03:00,3660,3660,3634.73,3645.91,10.182841
22-09-2017 03:15,3645.91,3650,3630,3630,5.500085
22-09-2017 03:30,3640,3667,3640,3651.51,4.818903
22-09-2017 03:45,3659.99,3660.32,3632.75,3632.83,5.725764
22-09-2017 04:00,3632.9,3676.27,3632.9,3663.32,6.572811
22-09-2017 04:15,3663.32,3678.25,3621,3627.12,12.588449
22-09-2017 04:30,3632.03,3632.03,3614.23,3614.23,7.282499
22-09-2017 04:45,3616.22,3616.22,3588.48,3598.2,5.877538
22-09-2017 05:00,3598.2,3630,3572.86,3610.18,8.241091
22-09-2017 05:15,3610.18,3610.18,3589.82,3609.99,9.813545
22-09-2017 05:30,3592.84,3631.18,3592.84,3631.17,13.827839
22-09-2017 05:45,3628.8,3647.3,3610.15,3627.93,4.392827
22-09-2017 06:00,3640,3640,3627.74,3634.89,2.827796
22-09-2017 06:15,3634.89,3647.3,3620,3647.29,7.429669
22-09-2017 06:30,3647.29,3679.28,3647.29,3668.21,15.990283
22-09-2017 06:45,3670,3679.28,3641.66,3650.63,14.627992
22-09-2017 07:00,3641.66,3669.35,3641.66,3653.22,7.832966
22-09-2017 07:15,3653.22,3653.22,3643.01,3651.75,1.799254
22-09-2017 07:30,3651.75,3651.75,3643.17,3643.25,5.460134
